Credit_History,Debt_Burden,Employment_Years,Income,Loan_Amount,Down_Payment,LTV,Property_Type,Savings,Interest_Rate_Type,Marital_Status,Age,Education,Location,Recent_Credit_Activity,Will_Default
Fair,0.3813636459077354,15,162432,56553,34154.615080905154,0.3960600661166489,Vacation Home,19543.751882996956,Fixed,Single,53,Bachelor,Suburban,Low,0
Poor,1.2061037777485846,3,84357,123874,19328.627641108906,0.843965419368803,Primary Residence,10422.68490701737,Variable,Divorced,33,PhD,Suburban,High,1
Poor,1.1971841842653652,5,52235,168236,9361.809688708394,0.9443531129561544,Vacation Home,39823.6168925205,Variable,Widowed,44,High School,Suburban,Moderate,0
Good,0.2576500086550365,17,101395,286348,20325.836181382103,0.9290170136289336,Rental,21670.546195409963,Fixed,Married,56,High School,Suburban,High,0
Excellent,1.3768902340269449,2,30428,309916,1688.0097263628322,0.9945533314628389,Vacation Home,4944.78887081638,Variable,Single,56,PhD,Rural,High,0
Excellent,0.37248150608451447,4,198257,177605,38877.81888015056,0.7810995248999152,Vacation Home,4270.181663048139,Variable,Married,35,PhD,Rural,Low,0
Poor,0.9581682782251044,1,105171,436977,19383.8482163518,0.9556410332435075,Primary Residence,11905.817941604235,Variable,Divorced,34,Masters,Urban,Low,1
Excellent,1.4798870681227856,15,188893,460451,35196.02742835949,0.9235618395261179,Rental,27611.474452981944,Fixed,Widowed,67,Masters,Rural,Low,0
Good,1.3353551486729094,5,199073,255287,37983.86530197323,0.8512111259015412,Rental,7398.914365982468,Variable,Single,43,High School,Suburban,Low,0
Fair,1.4391894999856367,14,97660,297313,7728.725071224531,0.974004752327599,Primary Residence,10750.851882089008,Variable,Divorced,60,PhD,Suburban,High,0
Excellent,0.5796382797053672,17,133020,276680,24010.10534878768,0.9132206688275709,Rental,25085.160875316724,Fixed,Married,27,PhD,Urban,High,0
Poor,0.2478058991072487,5,59633,356287,7377.770115286994,0.9792926205129938,Rental,10888.01964643898,Variable,Married,21,High School,Urban,Low,0
Fair,0.3636856226052301,12,142104,255383,24256.509098212846,0.9050190925072819,Vacation Home,42903.21735689686,Fixed,Widowed,61,Masters,Urban,High,0
Fair,0.8006928531072592,12,34407,138719,-24.256771945846594,1.0001748626500038,Primary Residence,29500.427942284296,Fixed,Divorced,45,High School,Urban,Low,0
Good,1.210521549582651,0,169152,79287,32669.035634174368,0.5879647907705631,Primary Residence,4291.325777789296,Fixed,Single,37,Bachelor,Suburban,High,0
Poor,0.3102151018574253,15,93860,250918,14337.263561231743,0.9428607610405322,Vacation Home,6994.289405217785,Variable,Single,37,PhD,Rural,High,0
Excellent,1.0236241451650598,3,27407,261935,977.5782291982923,0.9962678594720129,Primary Residence,9758.702090355575,Fixed,Single,38,PhD,Rural,Low,0
Poor,0.5530086456553166,16,191085,157006,38824.32853962578,0.7527207333501537,Primary Residence,31494.716899616793,Fixed,Married,56,Bachelor,Rural,Low,0
Fair,0.5776829013490149,17,57433,205212,19623.717400028567,0.9043734411241615,Vacation Home,5282.520093078608,Variable,Divorced,52,PhD,Rural,High,0
Poor,1.026684822221097,15,24220,406377,5504.419280736187,0.9864548946403556,Vacation Home,2164.4858276816058,Fixed,Single,51,PhD,Urban,High,1
Excellent,0.7537991873465082,0,97267,80657,24813.202122795577,0.6923614550157385,Rental,36423.01915721631,Fixed,Single,44,PhD,Rural,Low,0
Excellent,1.2368466102363915,5,142262,64746,27970.36676765677,0.5679985363164246,Rental,23906.333709274968,Fixed,Single,46,Masters,Urban,High,0
Good,0.3182859135279579,10,42554,252499,20891.286115037554,0.9172619055321504,Vacation Home,42439.65570606241,Variable,Single,40,Bachelor,Urban,Moderate,0
Excellent,1.2059275776738538,5,97021,402211,13794.76879975301,0.9657026565664465,Primary Residence,39642.89069456504,Fixed,Single,42,PhD,Rural,Moderate,0
Excellent,0.1899293472803892,16,85847,230566,7203.66565580024,0.9687566004710139,Vacation Home,13675.385263940165,Variable,Divorced,30,PhD,Rural,Moderate,0
Poor,0.3716754323438469,3,112541,450961,26983.40659808028,0.9401646559279399,Vacation Home,9612.96360889034,Fixed,Married,40,PhD,Rural,Low,0
Poor,1.0186096003044316,13,177433,444639,39160.96155409774,0.91192639072574,Vacation Home,25815.476122740798,Variable,Widowed,62,Bachelor,Urban,Low,0
Fair,1.2968959191154996,13,123738,359449,15706.333758171382,0.9563044165982619,Rental,4005.2064200402915,Variable,Divorced,50,PhD,Urban,Moderate,1
Good,0.4537514788350886,19,101103,455275,19477.03725152929,0.9572191812607121,Vacation Home,31643.08773214514,Fixed,Married,54,PhD,Suburban,High,0
Poor,0.5580682481604781,7,167052,336865,42387.60856116035,0.8741703395687876,Primary Residence,608.9706084648983,Variable,Married,54,PhD,Suburban,High,0
Excellent,0.8519690476014359,1,70748,306769,18612.354133765206,0.9393277869218688,Vacation Home,40155.26098010287,Variable,Divorced,35,Masters,Suburban,Low,0
Fair,0.3962019290850233,4,53518,260859,2989.93063687839,0.9885381350197678,Vacation Home,44534.86102512209,Variable,Married,66,Bachelor,Urban,Low,0
Poor,1.235618766222508,3,69257,477895,3710.167850243479,0.9922364371875758,Vacation Home,49810.019730917804,Variable,Married,50,Masters,Urban,Low,1
Good,1.1830913030080652,9,26934,410039,13476.978625098584,0.967132446852376,Rental,17205.365585007097,Fixed,Married,32,Bachelor,Rural,Moderate,0
Good,0.30340839675209424,19,94787,340421,14712.369446001052,0.956781839410609,Primary Residence,28096.31354967272,Fixed,Married,61,High School,Suburban,Moderate,0
Fair,0.7493616245432849,2,115781,379019,27997.247951948815,0.9261323365004159,Primary Residence,43148.06611516957,Fixed,Single,38,Bachelor,Suburban,Moderate,0
Fair,1.18475887331647,15,97895,166934,23133.269073447223,0.8614226636068912,Rental,23106.950220641214,Variable,Divorced,29,Masters,Urban,Low,0
Fair,0.5722613435447806,9,163927,457980,32663.719801943404,0.928678720027199,Rental,16462.935363863962,Fixed,Divorced,67,Bachelor,Rural,Moderate,0
Fair,0.9863495518048242,14,137926,253054,23839.099871427934,0.905794415929296,Rental,2441.256659616814,Variable,Widowed,57,PhD,Suburban,High,0
Fair,0.17029837004060183,3,37628,298711,14976.75306048217,0.9498620637991834,Primary Residence,19703.670745282263,Fixed,Single,24,Masters,Suburban,Moderate,0
Excellent,0.9521642647410451,0,43249,197953,-2568.1189571339837,1.0129733773023597,Primary Residence,3944.566509761993,Variable,Single,66,Masters,Suburban,Low,0
Excellent,0.31371417200084983,14,187122,126676,42905.022731984376,0.661301093088001,Vacation Home,18149.80259058156,Variable,Single,68,Masters,Suburban,Moderate,0
Poor,1.2628166551602318,9,153347,231014,29045.6940944592,0.8742686846058715,Primary Residence,17151.600318562443,Fixed,Widowed,23,Bachelor,Rural,Moderate,0
Good,0.5976292490126698,19,143332,291768,24855.074385635395,0.9148121987824731,Rental,32359.037577246403,Variable,Divorced,59,High School,Urban,High,0
Excellent,0.494175407819474,17,20765,320345,3546.164293561218,0.9889301712417511,Primary Residence,18303.833554199246,Variable,Single,31,PhD,Urban,Moderate,0
Excellent,1.277244567396079,15,103417,295360,26321.05505094844,0.9108848352825418,Primary Residence,19208.533127439536,Fixed,Divorced,64,Bachelor,Rural,Moderate,0
Excellent,0.17020163230053428,8,137526,298858,21266.330920569362,0.9288413530152468,Primary Residence,14317.533210386397,Variable,Widowed,60,High School,Suburban,Low,0
Poor,0.6552523190680827,18,188906,74568,39438.826472883644,0.47110253093976445,Primary Residence,30399.071893707474,Variable,Single,45,PhD,Suburban,High,0
Fair,0.6180049568050439,16,118793,212402,26749.664390231937,0.8740611463628781,Vacation Home,19467.506679060436,Variable,Divorced,66,Masters,Suburban,High,0
Poor,0.49872052394937116,9,46999,314960,8397.897931083951,0.9733366207420499,Rental,47429.40135183573,Fixed,Married,62,High School,Rural,Moderate,0
Good,1.3764560648020678,18,190214,345238,32516.30300201941,0.9058148204947908,Primary Residence,44598.571534915274,Fixed,Single,34,Masters,Urban,High,0
Good,1.151299750923411,7,129792,394946,21842.876847221596,0.9446940167840121,Rental,11845.848085443928,Fixed,Married,51,Masters,Urban,Low,0
Good,0.18949242986871428,18,160367,330199,40978.07737060456,0.8758988447251368,Rental,20198.61316521263,Fixed,Single,48,Masters,Suburban,High,0
Good,1.1005624292089358,4,142500,415450,33217.91848837167,0.9200435227142336,Primary Residence,31729.128148528394,Fixed,Divorced,49,Bachelor,Urban,Moderate,0
Excellent,0.8382187863803114,1,148685,199630,32732.645659126643,0.8360334335564462,Vacation Home,815.5815205851569,Variable,Married,48,PhD,Rural,Moderate,0
Excellent,1.3612150521622108,14,144479,55235,39544.36038138238,0.2840706005000022,Vacation Home,11370.594546419827,Variable,Married,46,PhD,Rural,Moderate,0
Poor,0.5381238642877019,16,113393,411371,18734.96777020623,0.9544572471802674,Vacation Home,14251.489858599964,Fixed,Married,34,PhD,Rural,Low,0
Fair,0.903826799453416,9,125768,197233,25070.381288216104,0.8728895200690752,Primary Residence,20119.84828103049,Variable,Single,55,PhD,Rural,Low,0
Good,0.8010573846373804,1,49867,496634,10210.7995604775,0.9794399908977688,Primary Residence,44465.61346341969,Fixed,Single,47,PhD,Suburban,High,0
Poor,0.785385268718648,8,146040,457763,35391.19798485773,0.9226866348200756,Primary Residence,4816.351712415068,Fixed,Widowed,35,Bachelor,Suburban,Moderate,1
Excellent,0.7385475593240977,1,130441,179947,17910.913960378522,0.9004656150956752,Primary Residence,3291.6532689893143,Fixed,Single,29,Bachelor,Urban,Low,0
Excellent,0.38788126574519377,17,143105,271104,29035.798269107887,0.8928979348548606,Primary Residence,33220.91261601538,Variable,Married,53,High School,Rural,Low,0
Fair,1.15799389148935,11,26286,211980,5246.939413087149,0.9752479506883331,Rental,18224.709148418024,Variable,Widowed,31,PhD,Urban,High,0
Fair,0.731870445835004,14,131299,489785,30379.042872223406,0.9379747381560819,Rental,8886.029149202406,Variable,Divorced,44,Bachelor,Rural,Moderate,0
Fair,1.441922785003648,19,177362,409332,33301.41417088289,0.9186444886525292,Primary Residence,35090.29108236275,Fixed,Married,27,Masters,Urban,High,1
Poor,0.4651317980698868,5,155221,308434,37114.352740859045,0.8796684128829538,Vacation Home,12147.026909501014,Fixed,Married,68,PhD,Urban,Moderate,0
Excellent,1.0558413754778575,17,124152,366403,26852.325124027517,0.9267136865035835,Rental,28281.988823188603,Variable,Divorced,51,Masters,Rural,Moderate,0
Excellent,1.417003911494752,12,125960,237093,21291.120223769944,0.9101992879428328,Primary Residence,20437.824041611486,Variable,Divorced,43,Bachelor,Urban,High,0
Fair,1.0288416522225294,3,87881,432552,20462.299974648962,0.9526940114144681,Primary Residence,18060.806634396344,Fixed,Widowed,24,High School,Urban,Low,0
Good,1.3197820706643524,11,173005,387025,34003.51136106411,0.912141305184254,Rental,36057.0836468105,Variable,Married,38,High School,Urban,Moderate,0
Fair,1.2584733436598086,8,124984,52070,27443.899582193633,0.47294220122539593,Rental,30670.44811703812,Fixed,Married,30,Bachelor,Rural,Moderate,0
Poor,0.6041648016846053,1,38082,401410,1689.981220905518,0.9957898875939676,Primary Residence,25692.097227249007,Fixed,Divorced,36,Masters,Suburban,Low,0
Fair,0.9401735159152951,15,131091,415048,24866.02488633746,0.940088797232278,Vacation Home,6404.238117907179,Fixed,Married,47,Masters,Urban,Low,0
Fair,0.3187658757358978,0,30863,345832,11266.497066024545,0.9674220515567542,Primary Residence,29282.02924705065,Fixed,Married,43,Bachelor,Urban,High,0
Poor,0.8497362357738393,3,26984,168170,12424.31187014846,0.9261205216736133,Rental,34637.59810054871,Fixed,Widowed,57,Masters,Urban,Low,0
Fair,0.42259076054007205,14,147181,489827,31638.438563194795,0.9354089534403068,Rental,40739.97059782895,Variable,Divorced,31,PhD,Rural,Low,0
Excellent,1.141231540933424,19,75189,335000,13857.489413788768,0.9586343599588395,Primary Residence,14970.253750899981,Fixed,Single,50,PhD,Suburban,High,0
Good,0.8392817906489743,0,113039,228646,19864.81603970304,0.9131197744998687,Rental,13215.558399499816,Fixed,Married,26,Masters,Rural,High,0
Fair,0.6757183076843246,19,189096,198899,34317.08916045454,0.8274647476334495,Primary Residence,37438.627719674856,Fixed,Widowed,67,Bachelor,Rural,High,0
Poor,0.47631593463376853,14,124855,193771,21459.776486376417,0.8892518669647346,Vacation Home,23372.68423640727,Fixed,Married,22,High School,Rural,Moderate,0
Good,1.4981778745778016,2,69430,151105,9650.32149109894,0.9361349955918141,Vacation Home,20292.768157900293,Fixed,Widowed,31,High School,Rural,Moderate,0
Poor,0.20039472923890575,12,87004,133695,16977.51371990021,0.8730130990695224,Primary Residence,8031.042374683817,Variable,Widowed,45,High School,Rural,Moderate,0
Good,0.16098495280138803,17,147652,461892,26602.613938858292,0.9424051208099333,Rental,21707.717738833395,Variable,Single,59,Bachelor,Rural,Low,0
Good,0.40416036069141037,12,160204,53703,34803.752741221266,0.3519216293089536,Rental,36306.358980094876,Variable,Widowed,22,Bachelor,Suburban,Low,0
Fair,1.4595014420789476,9,55086,147193,12819.61762311146,0.9129060646694377,Vacation Home,22527.629141355632,Variable,Divorced,66,PhD,Rural,High,0
Excellent,1.4709334356479782,19,123651,476809,30217.79310945324,0.9366249523195803,Rental,43636.518983346126,Variable,Widowed,57,Masters,Rural,High,0
Fair,1.0168988286809904,6,34462,424645,9722.687710855065,0.9771039628139857,Rental,210.45660453601346,Fixed,Single,48,High School,Suburban,Moderate,0
Poor,1.3321493340889667,7,197421,156015,43674.97337013125,0.7200591393767827,Primary Residence,8998.323128986734,Fixed,Married,59,Masters,Suburban,Moderate,0
Poor,0.39954642317711353,0,42323,131547,4374.069645810698,0.9667489973483949,Vacation Home,30730.82873022109,Variable,Widowed,63,Masters,Suburban,Low,0
Good,1.4608589318472731,17,38167,168429,10082.610304701304,0.9401373260857613,Vacation Home,33599.08647539545,Variable,Single,64,Bachelor,Rural,Moderate,0
Good,0.2998987901953905,11,30067,205786,7259.559733929308,0.9647227715494284,Primary Residence,13785.078202111783,Fixed,Divorced,40,Bachelor,Suburban,High,0
Excellent,0.2415752634543216,17,81987,398516,6522.481388394042,0.9836330752381485,Primary Residence,47094.570488236415,Fixed,Married,68,Masters,Rural,Moderate,0
Fair,0.25709615494618204,11,23226,429091,4366.165213112911,0.9898246171252417,Vacation Home,16532.157276823695,Variable,Single,68,High School,Rural,High,0
Poor,0.9023790925815904,19,176633,395226,30299.71528602585,0.9233357236466583,Vacation Home,20559.509996358393,Variable,Married,48,PhD,Urban,Moderate,0
Good,1.1933641610052732,8,133576,413887,19106.844853145893,0.9538356004099044,Primary Residence,48818.919288859244,Variable,Divorced,48,Bachelor,Rural,High,0
Excellent,0.6133340490244863,1,121123,295358,22672.716905212335,0.9232364895983439,Vacation Home,23959.518950884496,Fixed,Widowed,65,High School,Urban,High,0
Poor,1.469054382900577,13,56738,216373,8178.765190584243,0.9622006202687755,Vacation Home,30643.347470935343,Variable,Widowed,45,Bachelor,Urban,High,1
Good,0.7081881933656612,3,95794,219452,15392.183395516995,0.9298608196985354,Rental,27008.92120762779,Variable,Single,35,PhD,Suburban,Low,0
Poor,0.3106279710825028,14,135112,190623,19828.895897821032,0.8959784711298163,Vacation Home,8875.254654434622,Fixed,Divorced,30,PhD,Urban,Low,0
Excellent,0.7523534474605913,16,51655,156234,19221.147079361028,0.8769720606310981,Primary Residence,49575.059382066516,Variable,Widowed,57,PhD,Urban,Low,0
Excellent,1.0506520315914158,18,120409,330753,17852.144072011713,0.946025753139014,Rental,2953.655682251971,Fixed,Married,45,Masters,Urban,High,0
Poor,1.2651160927061302,5,38854,404816,6086.66184335346,0.9849643743247464,Rental,49174.780731405706,Fixed,Married,49,Masters,Rural,Moderate,1
Fair,0.74227560593923,8,199747,381352,43360.83618109802,0.8862970793883393,Vacation Home,23399.785235430078,Fixed,Divorced,61,PhD,Suburban,Low,0
Poor,0.9310495564688344,16,104811,183232,25854.574840833047,0.858897054876697,Rental,9480.320402208541,Fixed,Married,58,PhD,Suburban,Moderate,0
Good,0.4742825970223947,14,195205,238698,33532.4139308705,0.8595195019192851,Primary Residence,8346.539720226776,Fixed,Divorced,42,Masters,Suburban,Low,0
Fair,1.0042831369677196,4,55915,179567,10091.054171630849,0.9438034039014359,Primary Residence,32779.00783539324,Fixed,Divorced,28,PhD,Rural,Moderate,0
Good,1.4803607215304813,17,97789,182869,22325.558388992355,0.8779150190081842,Vacation Home,35540.39420724278,Variable,Widowed,47,Masters,Suburban,Moderate,0
Poor,0.1686750016229114,3,48737,144248,11237.304889898725,0.9220973262027985,Vacation Home,44934.725232489145,Variable,Divorced,41,PhD,Rural,High,0
Fair,1.341142938987235,1,158973,454387,33698.77496343607,0.9258368418034933,Primary Residence,11825.95565195903,Fixed,Widowed,61,PhD,Suburban,Low,0
Good,0.8871955038745318,18,103094,403446,14651.110204330082,0.9636850775461151,Primary Residence,21660.571430407264,Fixed,Married,47,PhD,Suburban,High,0
Poor,0.45293812338721984,4,30001,229030,1871.9505345393054,0.9918266142665184,Vacation Home,48559.59345183897,Variable,Divorced,31,Masters,Suburban,High,1
Poor,1.4368455940129612,3,140804,280620,27403.015545812934,0.9023483160650954,Primary Residence,21400.131563885938,Variable,Married,38,PhD,Urban,Moderate,0
Fair,0.7766960242824584,4,182883,204525,35015.605145987385,0.8287954766117228,Vacation Home,22979.068169823087,Variable,Divorced,63,Masters,Urban,Moderate,0
Poor,0.5643663523427398,18,118538,123429,24529.59489776616,0.8012655462025443,Rental,14426.535365108,Variable,Married,38,High School,Rural,Moderate,0
Excellent,0.35409667957917756,12,142600,332936,23236.21277481688,0.9302081698139676,Rental,43547.55641099701,Fixed,Single,66,High School,Urban,High,0
